CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -10.703, standard deviation 2.283513817242049
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Remove User2', 'ExploitRemoteService 10.0.214.187'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.120.158'), ('Remove User2', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoySSHD User3', 'PrivilegeEscalate User1')], total reward: -8.4
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.183.64/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.183.78'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.183.78'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.104.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.104.221'), ('Analyse User2', 'ExploitRemoteService 10.0.183.78'), ('Analyse User2', 'PrivilegeEscalate User2')], total reward: -12.3
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.179.144/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.179.148'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.179.148'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.241.93'), ('Analyse User2', 'ExploitRemoteService 10.0.241.93'), ('Analyse User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User3'), ('Analyse User1', 'DiscoverNetworkServices 10.0.241.93'), ('Analyse User2', 'ExploitRemoteService 10.0.241.93'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.241.93'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.179.148'), ('Restore User3', 'PrivilegeEscalate User3')], total reward: -12.5
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.131.160/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.131.165'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.131.165'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.131.165'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.131.165'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.131.165'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.131.165'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.54.200'), ('Remove User2', 'ExploitRemoteService 10.0.131.165'), ('DecoySSHD User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.54.200'), ('Analyse User2', 'ExploitRemoteService 10.0.54.200'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.54.200')], total reward: -8.3
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.220.240/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.220.250'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.220.250'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.250'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.250'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Remove User2', 'ExploitRemoteService 10.0.220.250'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.250'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.78.221'), ('Remove User2', 'ExploitRemoteService 10.0.220.250'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.78.221'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.221'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.78.221')], total reward: -9.1
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.88.0/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.88.11'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.88.11'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.81.52'), ('Analyse User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Remove User2', 'ExploitRemoteService 10.0.88.11'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.81.52'), ('Analyse User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.81.52')], total reward: -12.3
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.154.176/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.154.180'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.154.180'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.154.180'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.154.180'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.154.180'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.154.180'), ('DecoySSHD User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.51.3'), ('Remove User2', 'ExploitRemoteService 10.0.154.180'), ('Remove User2', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.51.3'), ('Analyse User2', 'ExploitRemoteService 10.0.51.3'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.51.3')], total reward: -9.2
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.202.224/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.202.232'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.202.232'), ('Analyse Enterprise2', 'PrivilegeEscalate User2'), ('Analyse Enterprise2', 'DiscoverNetworkServices 10.0.51.52'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.51.52'), ('Analyse User2', 'ExploitRemoteService 10.0.202.232'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'ExploitRemoteService 10.0.202.232'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.51.52'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.51.52')], total reward: -11.6
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.46.128/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.46.142'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.46.142'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.46.142'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.46.142'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.7.14'), ('Remove User2', 'ExploitRemoteService 10.0.46.142'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.46.142'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.46.142'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.7.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.7.14')], total reward: -10.8
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.227.32/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.227.36'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.227.36'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.171.108'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.171.108'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.171.96/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.171.110'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.110'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.108'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -13.2
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.88.240/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.88.242'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.88.242'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.242'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.242'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.242'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.10.37'), ('Remove User2', 'ExploitRemoteService 10.0.88.242'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.242'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.10.37'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.242'), ('DecoySSHD User3', 'PrivilegeEscalate User1')], total reward: -8.2
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.15.192/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.15.206'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.15.206'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.240.123'), ('Analyse User2', 'ExploitRemoteService 10.0.240.123'), ('Analyse User2', 'ExploitRemoteService 10.0.15.206'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.240.123'), ('Analyse User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Remove User2', 'ExploitRemoteService 10.0.15.206'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.240.123'), ('Analyse User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.240.123')], total reward: -11.6
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.178.176/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.178.183'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.178.183'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.22.204'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.22.204')], total reward: -16.2
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.82.32/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.82.42'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.82.42'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.19.14'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.19.14'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.19.0/28')], total reward: -14.2
